SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden
362479,0,0,0,0,1,2,157500.0,746280.0,42970.5,675000.0,0.030755,-13849,-1148,-3506.0,-4094,1,1,0,1,0,0,4.0,2,2,12,0,0,0,0,0,0,0.6951137242901666,0.7287804984119458,0.3046721837533529,0.1113,0.0647,0.9846,0.12,0.1034,0.3333,0.0433,0.1142,0.0,0.1134,0.0672,0.9846,0.1208,0.1034,0.3333,0.0442,0.119,0.0,0.1124,0.0647,0.9846,0.12,0.1034,0.3333,0.044,0.1163,0.0,0.1118,0,1.0,0.0,1.0,0.0,-1930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
137943,0,0,0,1,1,0,121500.0,180000.0,6592.5,180000.0,0.020713,-18343,-6546,-9127.0,-1890,1,1,1,1,0,0,2.0,3,3,7,0,0,0,0,1,1,0.7430605659458728,0.523126739054035,0.6863823354047934,0.1485,0.1058,0.9816,0.16,0.1379,0.3333,0.1045,0.1545,0.0,0.1513,0.1098,0.9816,0.1611,0.1379,0.3333,0.1068,0.161,0.0,0.1499,0.1058,0.9816,0.16,0.1379,0.3333,0.1063,0.1573,0.0,0.1424,0,0.0,0.0,0.0,0.0,-46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
221319,0,0,1,0,1,1,144000.0,595903.5,28795.5,481500.0,0.020246,-10420,-957,-4963.0,-3009,1,1,0,1,0,0,3.0,3,3,10,0,0,0,0,0,0,0.2663903363456587,0.269901862952476,0.5316861425197883,0.1268,0.0937,0.9925,0.08,0.1552,0.25,0.0195,0.064,0.1619,0.0819,0.0943,0.9871,0.0,0.1379,0.1667,0.02,0.0545,0.0394,0.128,0.0937,0.9925,0.08,0.1552,0.25,0.0199,0.0651,0.1653,0.0687,0,0.0,0.0,0.0,0.0,-1012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
183766,0,0,1,0,1,0,202500.0,518562.0,26604.0,463500.0,0.025164,-11631,-714,-606.0,-1572,1,1,0,1,0,1,1.0,2,2,8,0,0,0,0,0,0,0.5135659296515849,0.5604528461115995,0.3996756156233169,0.234,0.1281,0.9985,0.24,0.2069,0.375,0.1571,0.2598,0.3915,0.2384,0.1329,0.9985,0.2417,0.2069,0.375,0.1607,0.2707,0.4144,0.2363,0.1281,0.9985,0.24,0.2069,0.375,0.1598,0.2645,0.3997,0.2504,0,8.0,0.0,7.0,0.0,-2183.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
196262,0,0,1,1,1,1,198000.0,900000.0,26446.5,900000.0,0.010966,-13418,-1096,-117.0,-4263,1,1,0,1,0,0,3.0,2,2,14,0,0,0,0,0,0,0.4518205323674057,0.6813190860130064,0.5620604831738043,0.1742,0.0545,0.999,0.16,0.069,0.6667,0.5645,0.1553,0.0167,0.1775,0.0565,0.999,0.1611,0.069,0.6667,0.5774,0.1618,0.0177,0.1759,0.0545,0.999,0.16,0.069,0.6667,0.5743,0.1581,0.0171,0.1544,0,0.0,0.0,0.0,0.0,-1506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
152191,0,0,0,1,1,0,180000.0,675000.0,21775.5,675000.0,0.031329,-12337,-164,-749.0,-4025,1,1,0,1,0,0,1.0,2,2,8,0,0,0,0,0,0,0.3930471734502491,0.4765933568582483,0.5954562029091491,0.2186,0.116,0.9886,0.2,0.1724,0.3333,0.0513,0.2105,0.0,0.2227,0.1204,0.9886,0.2014,0.1724,0.3333,0.0525,0.2194,0.0,0.2207,0.116,0.9886,0.2,0.1724,0.3333,0.0522,0.2143,0.0,0.1909,0,0.0,0.0,0.0,0.0,-2114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
164793,0,0,1,1,1,0,157500.0,900000.0,26446.5,900000.0,0.016612,-15623,-904,-4194.0,-3571,1,1,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.4017449147334617,0.6601375701022507,0.2276129150623945,0.0825,0.1017,0.9896,0.0,0.2069,0.1667,0.0639,0.0845,0.0,0.084,0.1055,0.9896,0.0,0.2069,0.1667,0.0654,0.088,0.0,0.0833,0.1017,0.9896,0.0,0.2069,0.1667,0.065,0.086,0.0,0.0934,0,0.0,0.0,0.0,0.0,-1941.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193093,0,0,0,1,1,0,270000.0,2250000.0,59485.5,2250000.0,0.035792,-11549,-2277,-5566.0,-3963,1,1,0,1,0,0,2.0,2,2,16,0,0,0,0,0,0,0.7478658567405548,0.6025924651092776,0.6848276586890367,0.0464,0.0983,0.9702,0.0,0.1379,0.125,0.0458,0.0547,0.0568,0.0473,0.102,0.9702,0.0,0.1379,0.125,0.0468,0.057,0.0601,0.0468,0.0983,0.9702,0.0,0.1379,0.125,0.0465,0.0557,0.058,0.0554,0,0.0,0.0,0.0,0.0,-399.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
246736,0,0,0,1,1,0,202500.0,594121.5,30465.0,472500.0,0.00823,-14237,-958,-5082.0,-5075,1,1,0,1,0,1,2.0,2,2,10,0,0,0,0,0,0,0.6325090780962261,0.7576129101783697,0.2837118826350007,0.0763,0.0556,0.9846,0.0,0.0345,0.2083,0.0305,0.0587,0.0,0.0777,0.0577,0.9846,0.0,0.0345,0.2083,0.0312,0.0612,0.0,0.077,0.0556,0.9846,0.0,0.0345,0.2083,0.031,0.0598,0.0,0.0462,0,0.0,0.0,0.0,0.0,-44.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
226394,0,0,1,1,1,0,112500.0,90000.0,9549.0,90000.0,0.0060079999999999,-13130,-520,-7271.0,-2969,1,1,1,1,1,0,1.0,2,2,13,0,0,0,0,1,1,0.4598366127919637,0.5261207765110882,0.5814837058057234,0.1649,0.1073,0.9747,0.0,0.3103,0.1667,0.1163,0.1163,0.1482,0.1681,0.1114,0.9747,0.0,0.3103,0.1667,0.119,0.1212,0.1569,0.1665,0.1073,0.9747,0.0,0.3103,0.1667,0.1184,0.1184,0.1513,0.1265,0,0.0,0.0,0.0,0.0,-366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
192531,0,0,1,1,1,0,189000.0,675000.0,21906.0,675000.0,0.018634,-17156,-663,-6646.0,-695,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.253733536982481,0.1736366704707274,0.4812493411434029,0.0474,0.0688,0.9747,0.0,0.1034,0.125,0.011,0.024,0.0972,0.0483,0.0714,0.9747,0.0,0.1034,0.125,0.0113,0.025,0.1029,0.0479,0.0688,0.9747,0.0,0.1034,0.125,0.0112,0.0245,0.0992,0.04,0,2.0,0.0,2.0,0.0,-69.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
170844,0,0,0,0,0,1,112500.0,639396.0,30888.0,571500.0,0.020246,-9102,-576,-161.0,-1217,1,1,0,1,0,0,3.0,3,3,11,0,0,0,0,0,0,0.5035650822468275,0.3454117181903106,0.3296550543128238,0.1433,0.1925,0.9846,0.0,0.3103,0.1667,0.0489,0.1534,0.0,0.146,0.1997,0.9846,0.0,0.3103,0.1667,0.05,0.1598,0.0,0.1447,0.1925,0.9846,0.0,0.3103,0.1667,0.0498,0.1562,0.0,0.1336,0,3.0,2.0,3.0,2.0,-479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
234476,0,0,1,0,0,1,315000.0,585000.0,28273.5,585000.0,0.031329,-16780,-1084,-6625.0,-297,1,1,0,1,0,0,3.0,2,2,15,0,0,0,0,0,0,0.3849209839287157,0.2222295353326922,0.5779691187553125,0.1763,0.0445,0.9821,0.0,0.0345,0.3333,0.0,0.0736,0.0455,0.1796,0.0462,0.9821,0.0,0.0345,0.3333,0.0,0.0767,0.0482,0.178,0.0445,0.9821,0.0,0.0345,0.3333,0.0,0.075,0.0464,0.079,0,9.0,0.0,9.0,0.0,-65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
143793,0,0,1,0,1,0,67500.0,225000.0,14778.0,225000.0,0.0145199999999999,-10205,-1610,-4439.0,-2770,1,1,0,1,0,0,1.0,2,2,11,0,0,0,0,0,0,0.2030675334711112,0.3278929920193155,0.7281412993111438,0.0165,0.0,0.9826,0.0,0.069,0.0417,0.0077,0.0094,0.0042,0.0168,0.0,0.9826,0.0,0.069,0.0417,0.0079,0.0098,0.0044,0.0167,0.0,0.9826,0.0,0.069,0.0417,0.0078,0.0096,0.0043,0.0115,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
399629,0,0,1,1,1,0,135000.0,277969.5,18706.5,229500.0,0.008625,-11683,-1811,-2111.0,-4050,1,1,0,1,0,0,2.0,2,2,11,0,0,0,1,1,0,0.6115960888678135,0.6474726149319167,0.7267112092725122,0.1485,0.0889,0.9831,0.16,0.1379,0.3333,0.026,0.146,0.0,0.1513,0.0923,0.9831,0.1611,0.1379,0.3333,0.0266,0.1522,0.0,0.1499,0.0889,0.9831,0.16,0.1379,0.3333,0.0264,0.1487,0.0,0.1501,0,0.0,0.0,0.0,0.0,-2062.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
416383,0,0,0,1,0,1,171000.0,679671.0,26725.5,607500.0,0.018634,-12501,-135,-1845.0,-3280,1,1,0,1,0,0,3.0,2,2,16,0,1,1,0,0,0,0.8886803545168623,0.2858978721410488,0.6109913280868294,0.0825,0.0814,0.9896,0.0,0.1379,0.125,0.0,0.0821,0.0408,0.084,0.0845,0.9896,0.0,0.1379,0.125,0.0,0.0855,0.0432,0.0833,0.0814,0.9896,0.0,0.1379,0.125,0.0,0.0835,0.0417,0.0734,0,0.0,0.0,0.0,0.0,-1549.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
364190,0,0,0,0,1,0,63000.0,427450.5,18958.5,369000.0,0.0228,-23688,365243,-12723.0,-4296,1,0,0,1,1,0,2.0,2,2,12,0,0,0,0,0,0,0.8221909131882116,0.6341201613727582,0.6801388218428291,0.0124,0.0391,0.9811,0.0,0.069,0.0417,0.0211,0.011,0.0043,0.0126,0.0406,0.9811,0.0,0.069,0.0417,0.0216,0.0115,0.0045,0.0125,0.0391,0.9811,0.0,0.069,0.0417,0.0215,0.0112,0.0044,0.0096,0,1.0,0.0,1.0,0.0,-273.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
333922,0,0,1,1,1,0,112500.0,544491.0,17694.0,454500.0,0.019101,-21096,-1077,-9934.0,-4372,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.8026092408148268,0.7187432314906577,0.6195277080511546,0.0722,0.0499,0.9866,0.08,0.0345,0.4583,0.0068,0.0707,0.012,0.0735,0.0518,0.9866,0.0806,0.0345,0.4583,0.0069999999999999,0.0736,0.0127,0.0729,0.0499,0.9866,0.08,0.0345,0.4583,0.0069,0.072,0.0122,0.0772,0,1.0,0.0,1.0,0.0,-676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
117765,0,0,0,0,0,0,130500.0,961146.0,26559.0,688500.0,0.028663,-10633,-1077,-731.0,-1743,1,1,1,1,1,0,2.0,2,2,17,0,0,0,0,0,0,0.2570078772527677,0.5957073272830279,0.4066174366275036,0.0402,0.0655,0.9866,0.04,0.0345,0.3333,0.0672,0.0484,0.0113,0.041,0.0679,0.9866,0.0403,0.0345,0.3333,0.0688,0.0504,0.012,0.0406,0.0655,0.9866,0.04,0.0345,0.3333,0.0684,0.0492,0.0116,0.0626,0,1.0,1.0,1.0,1.0,-1211.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
232815,0,0,0,0,0,1,67500.0,679500.0,24201.0,679500.0,0.0145199999999999,-10319,-1549,-2974.0,-784,1,1,1,1,1,1,3.0,2,2,13,0,0,0,0,0,0,0.2956425520753893,0.3522962671302754,0.7826078370261895,0.0722,0.0649,0.9796,0.0,0.1379,0.1667,0.0138,0.0616,0.0,0.0735,0.0674,0.9796,0.0,0.1379,0.1667,0.0141,0.0642,0.0,0.0729,0.0649,0.9796,0.0,0.1379,0.1667,0.014,0.0627,0.0,0.0526,0,0.0,0.0,0.0,0.0,-2184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
245887,0,0,0,1,1,0,247500.0,983160.0,55026.0,900000.0,0.0116569999999999,-19326,-7164,-4670.0,-2727,1,1,1,1,1,0,2.0,1,1,10,0,0,0,0,0,0,0.8012684195961766,0.8039463973791499,0.5549467685334323,0.0,0.0835,0.9831,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0866,0.9831,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0835,0.9831,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-2432.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
224810,0,1,1,1,1,0,225000.0,585000.0,29250.0,585000.0,0.04622,-15862,-2019,-7356.0,-4159,1,1,0,1,0,1,2.0,1,1,15,0,0,0,0,1,1,0.5265538045134078,0.5796962506131833,0.2405414172860865,0.1021,0.0884,0.9767,0.0,0.1724,0.1667,0.0677,0.06,0.0,0.104,0.0918,0.9767,0.0,0.1724,0.1667,0.0692,0.0625,0.0,0.1031,0.0884,0.9767,0.0,0.1724,0.1667,0.0689,0.0611,0.0,0.0705,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
254776,0,0,0,0,0,0,112500.0,835380.0,42781.5,675000.0,0.035792,-10487,-1964,-4282.0,-3134,1,1,0,1,1,0,2.0,2,2,12,0,0,0,0,0,0,0.6297474049915452,0.504134762347502,0.8327850252992314,0.1536,0.0925,0.9767,0.0,0.0345,0.1667,0.0673,0.0696,0.0,0.1565,0.0959,0.9767,0.0,0.0345,0.1667,0.0688,0.0726,0.0,0.1551,0.0925,0.9767,0.0,0.0345,0.1667,0.0684,0.0709,0.0,0.0548,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
451774,0,0,0,0,0,2,360000.0,450000.0,25128.0,450000.0,0.072508,-12122,-4405,-3913.0,-3899,1,1,1,1,1,0,4.0,1,1,19,1,1,0,1,1,1,0.7670815101895682,0.7604924509751753,0.6144143775673561,0.0412,0.0077,0.9717,0.0,0.1034,0.1667,0.0701,0.0597,0.0,0.0315,0.0059,0.9712,0.0,0.1034,0.1667,0.0665,0.0538,0.0,0.0416,0.0077,0.9717,0.0,0.1034,0.1667,0.0713,0.0607,0.0,0.0406,0,1.0,0.0,1.0,0.0,-1622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
414735,0,0,0,0,1,2,81000.0,326439.0,12433.5,229500.0,0.031329,-12889,-5964,-2734.0,-3691,1,1,0,1,0,0,4.0,2,2,13,0,0,0,0,0,0,0.5644317762388866,0.5705752731782695,0.4848514754962666,0.1505,0.0747,0.9861,0.0,0.1034,0.1667,0.0738,0.0445,0.0809,0.1534,0.0775,0.9861,0.0,0.1034,0.1667,0.0754,0.0464,0.0857,0.152,0.0747,0.9861,0.0,0.1034,0.1667,0.075,0.0453,0.0826,0.0526,0,0.0,0.0,0.0,0.0,-1652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
243675,0,1,1,1,1,1,247500.0,135000.0,6750.0,135000.0,0.010006,-19354,-2658,-646.0,-2879,1,1,1,1,1,0,3.0,2,2,9,0,0,0,0,1,1,0.6654193865400867,0.7660437591893045,0.6817058776720116,0.0098,0.0,0.9861,0.0,0.069,0.0208,0.0146,0.0103,0.0015,0.0011,0.0,0.9846,0.0,0.0345,0.0,0.0037,0.0011,0.0,0.0099,0.0,0.9861,0.0,0.069,0.0208,0.0149,0.0105,0.0015,0.0187,0,0.0,0.0,0.0,0.0,-2328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
423858,0,0,0,0,1,1,202500.0,384048.0,18810.0,270000.0,0.009175,-11009,-361,-1255.0,-2551,1,1,0,1,0,0,3.0,2,2,12,0,0,0,0,1,1,0.2179803513837677,0.6341658219982119,0.7136313997323308,0.0722,0.0,0.9781,0.0,0.1379,0.1667,0.0492,0.0648,0.0,0.0735,0.0,0.9782,0.0,0.1379,0.1667,0.0503,0.0675,0.0,0.0729,0.0,0.9781,0.0,0.1379,0.1667,0.05,0.066,0.0,0.0548,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
